name,smiles,predicted_activity,MolWt,MolLogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,RingCount
"3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid",C[C@]12C[C@@]34CCC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2,active,443.4960000000002,3.4577000000000018,5,6,4,133.16,6
Gosogliptin,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,active,366.4160000000001,0.19670000000000054,3,6,1,64.60000000000001,4
4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid,O=C(O)N1CCC(Cc2cnc3ccccc3c2)CC1,active,270.33200000000005,3.167300000000002,2,2,1,53.43,3
"6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE",COc1cc2ncnc(N3CC[C@@H](Oc4ccc5ccccc5c4)C3)c2cc1OC,active,401.4660000000002,4.457900000000004,5,6,0,56.71000000000001,5
"(6S)-6-CYCLOPENTYL-6-[2-(3-FLUORO-4-ISOPROPOXYPHENYL)ETHYL]-4-HYDROXY-5,6-DIHYDRO-2H-PYRAN-2-ONE",CC(C)Oc1ccc(CC[C@@]2(C3CCCC3)CC(O)=CC(=O)O2)cc1F,active,362.441,4.863300000000004,6,4,1,55.760000000000005,3
PQ-10,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC,active,403.4420000000002,3.2479000000000013,5,8,0,82.49000000000001,5
Platensimycin,C[C@]12C[C@@]34C=CC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2,active,441.4800000000002,3.2337000000000007,5,6,4,133.16,6
"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,active,460.5740000000003,1.7222999999999997,5,7,2,148.01,4
[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCNc1ccncc1,active,381.48,1.1706999999999999,8,5,3,100.35000000000001,3
[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE,Nc1c(C(=O)c2cccc(OC3CCNCC3)c2)cnn1-c1ccc(F)cc1,active,380.423,2.955400000000002,5,6,2,82.17000000000002,4
"THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE",O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1,active,427.51100000000025,2.252,5,6,2,108.04999999999998,5
N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,CS(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cccc(Cl)c2)c1,active,478.01400000000024,2.424400000000001,8,5,2,109.57000000000001,3
"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)ncnc21,active,325.372,2.5281000000000002,5,7,1,88.08,4
"N-1,10-phenanthrolin-5-ylacetamide",CC(=O)Nc1cc2cccnc2c2ncccc12,active,237.262,2.7414000000000005,1,3,1,54.88,3
"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile",Cc1cc(C#N)cc(Oc2ccc(Cc3n[nH]c4nnccc34)cc2Br)c1,active,420.27000000000004,4.678600000000002,4,5,1,87.48,4
"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2cccnc21,active,377.34700000000004,3.7387000000000024,4,5,1,68.00999999999999,4
(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,active,431.54400000000015,4.2641000000000036,9,8,3,100.77999999999999,4
"1-(thiophen-2-ylacetyl)-4-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)piperidine",O=C(Cc1cccs1)N1CCC(c2nc(-c3cccs3)no2)CC1,active,359.47600000000006,3.8083000000000027,4,6,0,59.230000000000004,4
"N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE",CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H]1Cc2cn(c3ccccc23)CCCCCCNC1=O,active,456.58700000000033,2.9166000000000007,6,5,4,112.46000000000001,3
"5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID",CC(C)C[C@H](CC(=O)O)C(=O)N[C@H]1Cc2cn(c3ccccc23)CCCCCCNC1=O,active,441.57200000000034,3.495800000000001,6,4,3,100.42999999999998,3
(R)-warfarin,CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,active,308.3330000000001,3.609600000000003,4,4,1,67.50999999999999,3
"N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,active,406.4460000000002,4.174320000000002,7,8,3,106.21000000000001,4
4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine,C[S@@](=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,active,377.444,4.6822000000000035,4,3,1,58.64,4
4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE,Fc1ccc(-c2ncn(CC3CC3)c2-c2ccncc2)cc1,active,293.34499999999997,4.161200000000003,4,3,0,30.71,4
"5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",Clc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1Cl,active,370.24300000000005,4.710200000000003,4,5,1,55.11,4
"6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",Fc1ccccc1-c1cn2ccnc2c(NCc2cccnc2)n1,active,319.343,3.5425000000000013,4,5,1,55.11,4
"5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",Fc1ccccc1-c1cc(NCc2ccncc2)n2nccc2n1,active,319.343,3.5425000000000013,4,5,1,55.11,4
PROGESTERONE-11-ALPHA-OL-HEMISUCCINATE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](OC(=O)CCC(=O)O)C[C@]12C,active,430.5410000000002,4.110000000000003,5,5,1,97.74000000000001,4
"(1E)-5-(1-piperidin-4-yl-3-pyridin-4-yl-1H-pyrazol-4-yl)-2,3-dihydro-1H-inden-1-one oxime",O/N=C1\CCc2cc(-c3cn(C4CCNCC4)nc3-c3ccncc3)ccc21,active,373.4600000000001,3.661100000000002,3,6,2,75.33000000000001,5
"2-[(1S)-1-BENZYL-2-SULFANYLETHYL]-1H-IMIDAZO[4,5-C]PYRIDIN-5-IUM",SC[C@@H](Cc1ccccc1)c1nc2c[nH+]ccc2[nH]1,active,270.381,2.6330999999999998,4,2,2,42.82,3
4-bromo-2-{[(2R)-2-(2-chlorobenzyl)pyrrolidin-1-yl]carbonyl}aniline,Nc1ccc(Br)cc1C(=O)N1CCC[C@@H]1Cc1ccccc1Cl,active,393.7120000000001,4.532000000000004,3,2,1,46.330000000000005,3
"4-[(4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}phenyl)amino]-4-oxobutanoic acid",C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)O)C1,active,411.2960000000002,3.3705000000000007,5,3,2,86.71000000000001,2
"N-(4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}phenyl)-4-morpholin-4-yl-4-oxobutanamide",C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)N2CCOCC2)C1,active,480.4030000000004,3.144700000000001,5,4,1,78.95,3
"2-amino-5-[3-(1-ethyl-1H-pyrazol-5-yl)-1H-pyrrolo[2,3-b]pyridin-5-yl]-N,N-dimethylbenzamide",CCn1nccc1-c1c[nH]c2ncc(-c3ccc(N)c(C(=O)N(C)C)c3)cc12,active,374.4480000000001,3.3973000000000013,4,5,2,92.83,4
2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,active,359.43300000000005,2.2439799999999996,3,6,1,87.94,4
Testosterone succinate,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O,active,388.5040000000002,4.294900000000003,4,4,1,80.67,4
"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",CC(C)C[C@H](N)CN1CCCN2CCC[C@H]21,active,225.37999999999994,1.4874000000000003,4,3,1,32.5,2
TNP-470,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,active,401.88700000000017,2.554400000000001,6,6,1,89.69,3
Dapivirine,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,active,329.4070000000001,4.760740000000003,4,5,2,73.63,3
"(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine",COc1cc(N(C)C[C@H]2CCC3=C(C2)C(N)=N[C@H](N)N3)cc(OC)c1OC,active,375.4730000000001,1.4055000000000013,6,8,3,107.36000000000001,3
({3-[1-(4-Hydroxy-2-oxo-2H-chromen-3-yl)-propyl]-phenylcarbamoyl}-methyl)-carbamic acid tert-butyl ester,CC[C@@H](c1cccc(NC(=O)CNC(=O)OC(C)(C)C)c1)c1c(O)c2ccccc2oc1=O,active,452.5070000000002,4.503700000000004,6,6,3,117.87,3
"(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE",N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NCc3cncn3C2)C1=O,active,435.48700000000025,3.957080000000004,0,6,1,83.18,6
"(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE",N#C[C@H]1CC=C2CC1Oc1ccc3cccc(c3c1)N1CC[C@H](NCCc3cncn3C2)C1=O,active,453.5460000000003,3.5948800000000016,0,6,1,83.18,6
N-(5-Isopropyl-thiazol-2-YL)-2-pyridin-3-YL-acetamide,CC(C)c1cnc(NC(=O)Cc2cccnc2)s1,active,261.34999999999997,2.8427000000000016,4,4,1,54.88,2
"REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE",O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@H]1CC[C@@H]3O1,active,393.40200000000016,4.607200000000002,0,5,1,65.26,8
"4-[3-(4-chlorophenyl)-2,1-benzisoxazol-5-yl]pyrimidin-2-amine",Nc1nccc(-c2ccc3noc(-c4ccc(Cl)cc4)c3c2)n1,active,322.755,4.187400000000002,2,5,1,77.83,4
"5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE",Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,active,348.8300000000001,4.205020000000004,8,5,0,56.85,3
"5-(5-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-(hydroxyethyl oxymethyleneoxymethyl) isoxazole",OCCOCOCc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,active,473.3530000000001,4.033000000000003,14,8,1,95.54,3
WIN-54954,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,active,383.27500000000015,4.858420000000004,8,5,0,56.85,3
"5-(3-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)propyl)-3-methyl isoxazole",Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,active,355.22100000000006,4.078220000000003,6,5,0,56.85,3
3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE,O=C(Nc1ccc2ccn(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,active,444.5100000000002,4.507000000000004,6,5,1,59.39,5
"CYCLOHEXYLMETHYL-2,3-DIHYDROXY-5-METHYL-HEXYLAMIDE",CC(C)C[C@H](O)[C@H](O)[C@@H](N)CC1CCCCC1,active,243.3909999999999,2.0519999999999996,6,3,3,66.48,1
3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE,CN(C(=O)CCN1Cc2cc(C(=O)c3ccccc3)ccc2N=C1N)C1CCCCC1,active,418.54100000000034,3.8606000000000025,6,5,1,79.0,4
N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,CN1CCC(C#N)(NC(=O)[C@H](CC2CCCCC2)NC(=O)N2CCOCC2)CC1,active,405.54300000000023,1.4713800000000004,5,5,2,97.69999999999999,3
N-[(1S)-2-{[(1R)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,C[C@@](C#N)(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1,active,456.58700000000044,2.9824800000000016,9,5,2,103.69,3
Y-27632,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,active,247.34199999999998,2.1737,3,3,2,68.01,2
Zofenoprilat,C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,active,325.4550000000001,2.3987,5,4,2,57.61,2
"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol",Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,active,337.343,1.7216999999999998,5,9,3,127.39,4
Ethyl biscoumacetate,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,active,408.36200000000014,3.005600000000002,4,8,2,127.18,4
Pipazethate,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,active,399.516,4.323400000000004,6,6,0,54.900000000000006,4
Lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,active,492.68900000000025,4.255800000000003,5,6,0,56.75000000000001,7
Ioflupane I-123,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,active,427.29058900000024,3.7603000000000026,5,3,0,29.54,3
Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,active,421.30500000000006,4.7112000000000025,4,4,1,76.13,3
Taurochenodeoxycholic acid,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,active,499.71400000000034,3.3973000000000013,7,5,4,123.93,4
Tauroursodeoxycholic acid,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,active,499.71400000000034,3.3973000000000013,7,5,4,123.93,4
Tetraethylammonium,CC[N+](CC)(CC)CC,active,130.255,1.8827999999999998,4,0,0,0.0,0
Ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,active,306.37300000000005,3.466380000000001,4,5,1,83.17999999999999,4
Mirabegron,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,active,396.516,2.7722000000000007,9,6,4,100.27,3
Afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,active,485.94700000000023,4.389900000000002,8,7,2,88.61000000000001,4
Perospirone,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,active,426.5860000000001,3.373700000000002,6,6,0,56.75000000000001,5
Amperozide,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,active,401.5010000000001,4.224000000000004,7,2,1,35.580000000000005,3
Dolutegravir,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,active,419.3840000000002,1.3528,3,6,2,100.86999999999999,4
Kebuzone,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,active,322.3640000000001,2.966800000000001,5,3,0,57.690000000000005,3
Indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,active,347.46200000000016,3.604800000000002,5,2,2,48.13,4
Indalpine,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,active,228.339,3.100100000000001,3,1,2,27.82,3
Ifenprodil,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,active,325.45200000000006,3.7688000000000033,5,3,2,43.7,3
Hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,active,202.38599999999997,1.9591999999999998,7,0,0,0.0,0
Azosemide,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,active,370.8470000000001,1.8410999999999997,5,7,3,126.65000000000002,3
Glafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,active,372.80800000000005,3.141800000000001,6,6,3,91.68,3
Fominoben,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,active,401.89400000000006,2.882900000000001,6,4,1,61.88,3
Fluclorolone acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1,active,487.39500000000027,3.882600000000003,2,5,1,72.83000000000001,5
Floctafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,active,406.36000000000007,3.507200000000001,6,6,3,91.68,3
Fenspiride,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,active,260.337,1.8034999999999997,3,3,1,41.57000000000001,3
Dexetimide,O=C1CC[C@@](c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,active,362.47300000000007,3.273200000000001,4,3,1,49.410000000000004,4
Barbexaclone,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CN[C@@H](C)CC1CCCCC1,active,387.5240000000002,3.2651000000000012,5,4,3,87.30000000000001,3
Suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,active,450.9300000000002,4.111320000000004,3,7,0,80.29,5
Empagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,active,450.91500000000013,1.6133999999999993,6,7,4,108.61000000000001,4
Eliglustat,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,active,404.55100000000016,3.4323000000000023,11,5,2,71.03000000000002,3
Finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,active,398.3940000000002,1.2223799999999996,3,7,2,107.59,5
Amorolfine,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,active,317.517,4.662000000000004,6,2,0,12.47,2
Palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,active,447.54300000000035,2.965820000000001,5,9,2,105.03999999999999,5
Olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,active,434.47100000000034,2.3474000000000004,4,4,1,86.37,5
Lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,active,426.8600000000003,4.071900000000002,6,5,3,115.57,4
Ivabradine,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,active,468.59400000000034,3.3100000000000023,10,6,0,60.47000000000001,4
Quinagolide,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21,active,395.56900000000013,2.136099999999999,7,4,2,72.88000000000001,3
3-Allylfentanyl,C=CC[C@H]1CN(CCc2ccccc2)CC[C@H]1N(C(=O)CC)c1ccccc1,active,376.54400000000015,4.938900000000005,8,2,0,23.55,3
Butyrfentanyl,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,active,350.5060000000001,4.526800000000004,7,2,0,23.550000000000004,3
Mirfentanil,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,active,376.4600000000002,3.4235000000000024,6,5,0,62.470000000000006,4
p-Fluorofentanyl,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,active,354.46900000000005,4.275800000000004,6,2,0,23.550000000000004,3
Thienylfentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,active,342.50800000000004,4.1982000000000035,6,3,0,23.550000000000004,3
Benzylfentanyl,CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,active,322.45200000000006,4.094200000000003,5,2,0,23.550000000000004,3
Edivoxetine,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1,active,339.40700000000004,1.5229,5,5,2,59.95,3
Daledalin,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,active,280.4150000000001,4.095600000000004,5,2,1,15.27,3
Lorpiprazole,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@@H]3CCC[C@H]43)CC2)c1,active,405.46800000000025,3.558900000000002,4,5,0,37.190000000000005,5
Arotinolol,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,active,371.55300000000005,2.8116000000000003,7,7,3,88.24000000000001,2
Melperone,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,active,263.356,3.520500000000003,5,2,0,20.310000000000002,2
Brilaroxazine,O=C1COc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,active,450.36600000000004,4.305500000000004,7,5,1,54.040000000000006,4
Pirlindole,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,active,226.32299999999995,2.930320000000001,0,2,1,16.96,4
Imidafenacin,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,active,319.408,3.0532200000000014,6,3,1,60.910000000000004,3
Cimetropium,C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,active,358.4580000000001,1.8428999999999995,6,4,1,59.06,5
Morniflumate,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,active,395.3810000000001,3.333000000000001,6,6,1,63.69,3
Pipamperone,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,active,375.48800000000006,2.5944000000000003,7,4,1,66.64000000000001,3
Tianeptine,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,active,436.96100000000007,4.192600000000003,8,4,2,86.71000000000001,3
Talniflumate,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,active,414.3390000000001,4.870000000000003,4,6,1,77.52000000000001,4
Silibinin,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,active,482.4410000000002,2.3627,4,10,5,155.14,5
Butylscopolamine,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,active,360.47400000000005,2.2329999999999997,7,4,1,59.06,4
Setiptiline,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,active,261.368,3.837100000000003,0,1,0,3.24,4
Aptazapine,CN1CCN2c3ccccc3Cn3cccc3C2C1,active,253.34899999999996,2.3429,0,3,0,11.41,4
Oxaprotiline,CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,active,293.41,3.1822000000000017,4,2,2,32.26,5
Carindacillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,active,494.5690000000003,2.4962,6,6,2,113.01,5
Osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,active,499.6190000000003,4.509800000000003,10,8,2,87.55,4
Iofetamine I-123,CC(C)NC(C)Cc1ccc([123I])cc1,active,299.188589,3.220200000000002,4,1,1,12.03,1
Alectinib,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,active,482.62800000000027,4.773280000000004,3,5,1,72.36,6
